codConceptoVentas;idVenta;concepto;cantidad;precioUnitario;subTotal
ccv-2014;84def3c9-0436-4c43-a8a4-191cc33d7e2d;Coca Cola 3L;1;14;14
ccv-2015;84def3c9-0436-4c43-a8a4-191cc33d7e2d;Cajetilla Winston;1;10;10
ccv-2016;27e998a1-cc66-4c2a-930e-24c156d08266;Paceña 440ml;12;9;108
ccv-2017;891dcc98-694a-4b8a-b769-8dc734259f5c;Caja Paceña;1;130;130
ccv-2018;017fcdf1-564d-4128-b30c-8c6e6368ccf0;Simba Piña;1;9;9
ccv-2019;017fcdf1-564d-4128-b30c-8c6e6368ccf0;Conti 473ml;3;7;21
ccv-2020;62ec560e-ffbf-49e3-b34b-76e89dd953b6;Casa Real Etq Negra;1;75;75
ccv-2021;62b2a0b5-6867-47d8-9c4c-c6edeb27ae06;Coca Cola 3L;2;14;28
ccv-2022;0c78515c-376f-4914-9224-774c20b69cdc;Cuba Libre 2L;1;25;25
ccv-2023;1be816c0-6e25-43a0-bd96-c47dc59e43f5;Coca Cola 3L;2;14;28
ccv-2024;1be816c0-6e25-43a0-bd96-c47dc59e43f5;Fernet Bronco;1;75;75
ccv-2025;a5d4ae34-c102-4361-aa6a-c7a642b9e0be;Quilmes 473ml;4;8;32
ccv-2026;7612a56d-b70c-4c25-b050-77e75cf17cc3;Sprite 3L;2;14;28
ccv-2027;5c43430c-771d-4978-8ad3-ab9050c4f42c;Ron Abuelo 1L;1;85;85
ccv-2028;6b749ac4-aba9-4d2a-987b-a342951ab9e3;Coca Cola 3L;1;14;14
ccv-2029;6b749ac4-aba9-4d2a-987b-a342951ab9e3;Simba Piña;1;9;9
ccv-2030;8bb277ec-3f0b-4110-9588-40f388d8b93b;Pepsi 3L;1;12;12
ccv-2031;84c13bb9-0d04-42be-8cb5-3eeec908d8b6;Golden Lata 440ml;2;7;14
ccv-2032;3de90acf-333b-4998-bc97-1ceb41885180;Tres Plumas Seca;1;10;10
ccv-2033;74c5e66e-fa24-4bd8-be42-2aeab8c804d3;Coca Cola 3L;2;14;28
ccv-2034;29a41be3-ee09-43c1-86b3-7ae4d374c37e;Fernet Bronco;1;75;75
ccv-2035;b4200626-6078-427d-a89c-42b7a2e99f0f;Pepsi 3L;3;12;36
ccv-2036;36bf764e-0662-4c6f-9034-0ac5188d08c8;Coca Cola 3L;2;14;28
ccv-2037;36bf764e-0662-4c6f-9034-0ac5188d08c8;Casa Real Etq Negra;3;75;225
ccv-2038;b9968e2d-7dc8-4c4e-b075-f708eea26967;Ron Flor de Caña;2;75;150
ccv-2039;b9968e2d-7dc8-4c4e-b075-f708eea26967;Agua Vital 990ml;3;6;18
ccv-2040;5668afc2-fa92-4664-bc1c-06a59ca4f600;Huari Lata 440ml;5;10;50
ccv-2041;1431e415-268d-4cd7-a1d6-89bac59f552b;Quilmes 473ml;2;8;16
ccv-2042;8b365e50-156f-4586-a264-219faa9f0c49;Ron Habana;1;90;90
ccv-2043;ee0219ae-6d9f-43d0-be44-59e89f899d8e;Huari Lata 440ml;7;10;70
ccv-2044;811340b8-d7c9-4b66-baec-ee3019d79eac;Coca Cola 3L;1;14;14
ccv-2045;2445259e-9cdd-4c78-b68d-fe1fcf3dd718;Cajetilla Winston;1;10;10
ccv-2046;2445259e-9cdd-4c78-b68d-fe1fcf3dd718;Paceña 440ml;2;9;18
ccv-2047;97fd230b-16ad-44a5-938c-049b5fc0e93b;Caja Paceña;1;130;130
ccv-2048;eb01bed5-2aaf-4265-9d22-d1761a629511;Simba Piña;1;9;9
ccv-2049;0985806b-e97f-4291-aea1-ad6f3a95933a;Conti 473ml;3;7;21
ccv-2050;b9af1e1b-6baf-4318-806a-da37b398a9d9;Casa Real Etq Negra;1;75;75
ccv-2051;a5745306-1e21-4481-8e5d-ab8adf13c079;Coca Cola 3L;2;14;28
ccv-2052;95a10f01-55b7-42d3-8fc4-efeb4c17180a;Cuba Libre 2L;2;25;50
ccv-2053;d5923f5a-5cb6-4439-aee4-65b001afc0b8;Coca Cola 3L;1;14;14
ccv-2054;d5923f5a-5cb6-4439-aee4-65b001afc0b8;Fernet Bronco;1;75;75
ccv-2055;0aac35ee-9499-4b57-abcf-886ac6eb4f76;Quilmes 473ml;4;8;32
ccv-2056;ab3e0229-dacd-4e47-aae7-34e211fcfbb9;Sprite 3L;3;14;42
ccv-2057;ab3e0229-dacd-4e47-aae7-34e211fcfbb9;Paceña 440ml;3;9;27
ccv-2058;a3bb9aaf-2e1f-4155-ae0b-48f965f34479;Huari Lata 440ml;3;10;30
ccv-2059;127a082a-4a5f-4367-84aa-d61a65b0b466;Coca Cola 3L;1;14;14
ccv-2060;127a082a-4a5f-4367-84aa-d61a65b0b466;Ron Abuelo 1L;1;85;85
ccv-2061;be1798f7-92c5-4aa9-9029-33de69226b0e;Simba Piña;2;9;18
ccv-2062;5f7efa92-8c74-4d88-b56b-09486a1ffdd3;Paceña 440ml;15;9;135
ccv-2063;09d42806-1235-4f49-af1e-917abbb6fc47;Vino Kohlberg;1;25;25
ccv-2064;fec862ca-bc64-41b7-b9c0-1712bd58a8db;Pepsi 3L;3;12;36
ccv-2065;4b409596-88b5-406d-8534-953f7f19c7ae;Coca Cola 3L;1;14;14
ccv-2066;22e12620-c3f1-4947-b47c-267e1fd7a6e0;Sprite 3L;3;14;42
ccv-2067;22e12620-c3f1-4947-b47c-267e1fd7a6e0;Sixpack Quilmes 473ml;1;50;50
ccv-2068;1bdf0688-8c13-46f8-85e2-8eb02cf08b51;Ron Habana;1;90;90
ccv-2069;c990a164-08d2-49fc-a2b6-f0888bf4b409;Conti 473ml;4;7;28
ccv-2070;4910564c-b6df-4651-b352-e2cc482d0fe0;Paceña 440ml;2;9;18
ccv-2071;8c2d3eaa-a93f-4066-88cd-f59982905a8e;Coca Cola 3L;1;14;14
ccv-2072;8c2d3eaa-a93f-4066-88cd-f59982905a8e;Casa Real Etq Negra;1;75;75
ccv-2073;63a0c818-0b07-4426-a856-5087e6371db7;Quilmes 473ml;7;8;56
ccv-2074;955220a2-229c-435e-afc6-4c2e1533ab42;Bock 440ml;2;9;18
ccv-2075;76790bf0-6e49-48c4-97ff-4c09770ae196;Coca Cola 3L;3;14;42
ccv-2076;76790bf0-6e49-48c4-97ff-4c09770ae196;Sprite 3L;3;14;42
ccv-2077;54c5616b-6c4b-43ac-9d84-f5f77e6ac4ce;7Up;1;12;12
ccv-2078;099f3835-6f1c-46ed-83c5-96b3929f1d77;Vino Kohlberg;1;25;25
ccv-2079;4caf0b4e-3cc7-4973-8082-3324b7ab0875;Singani Rujero;1;30;30
ccv-2080;c6f7650b-8682-4e5e-9950-2a8c97bbf1e0;Paceña 440ml;2;9;18
ccv-2081;064ab52c-3eb1-43f3-b4dc-eae4ba7e9ed3;Simba Piña;1;9;9
ccv-2082;064ab52c-3eb1-43f3-b4dc-eae4ba7e9ed3;Fernet Bronco;1;75;75
ccv-2083;e8ca707a-d374-4a56-879e-e9e62a0a8e6d;Casa Real Etq Negra;1;75;75
ccv-2084;ef026399-4e69-42ff-9fb2-af48b73b3ca2;Coca Cola 3L;2;14;28
ccv-2085;594dbea8-c830-4861-b635-6c96d00c7823;Caja Paceña;1;130;130
ccv-2086;cb4d9f76-0b77-4c93-a0c8-c8050a574424;Coca Cola 3L;1;14;14
ccv-2087;f8b69e7d-85d4-4e98-8331-3201cfd1e880;Paceña 440ml;2;9;18
ccv-2088;c3e05c55-fe22-40ad-ba01-535d21c64d33;Coca Cola 3L;1;14;14
ccv-2089;67d81da7-6056-4ca2-98e5-9d97d137f683;Pepsi 3L;3;12;36
ccv-2090;67d81da7-6056-4ca2-98e5-9d97d137f683;Paceña 440ml;2;9;18
ccv-2091;67d81da7-6056-4ca2-98e5-9d97d137f683;Ron Flor de Caña;1;75;75
ccv-2092;5012960d-e4fa-4170-9df9-2e67e8ba147d;Quilmes 473ml;3;8;24
ccv-2093;bd893ad8-1d53-4493-bb14-c9da0fc028f4;Ron Habana;1;90;90
ccv-2094;b4f3a0d4-efc1-448b-a39f-ed184730ad36;Huari Lata 440ml;2;10;20
ccv-2095;2b6e3547-c859-4113-b45b-22c281241ee8;Pepsi 3L;2;12;24
ccv-2096;c0708da7-f5ba-4371-9e60-d7facfd87ebf;Cuba Libre 2L;3;25;75
ccv-2097;2956d69d-1d72-4bd4-98e8-049f61921e5b;Coca Cola 3L;1;14;14
ccv-2098;2956d69d-1d72-4bd4-98e8-049f61921e5b;Ron Habana;1;90;90
ccv-2099;af2ac25e-7ccb-4ba4-9c30-35855da20326;Tres Plumas Seca;1;10;10
ccv-2100;af2ac25e-7ccb-4ba4-9c30-35855da20326;Quilmes 473ml;8;8;72
ccv-2101;465e56d3-8149-4b12-bced-fd7ec8acc615;Huari Lata 440ml;3;10;30
ccv-2102;465e56d3-8149-4b12-bced-fd7ec8acc615;Agua Vital 990ml;2;6;12
ccv-2103;2aff1790-94d8-4895-ac3b-aebd65f17e50;Sprite 3L;3;14;42
ccv-2104;daeceb23-ee00-426a-b47b-13b9756b0212;Sixpack Quilmes 473ml;2;50;100
ccv-2105;24804384-bb5c-497d-bb66-a3d53fab436e;Ron Habana;1;90;90
ccv-2106;236e206f-224b-4b0c-a972-9db8f18f174a;Conti 473ml;9;7;81
ccv-2107;e71d96b1-fd42-43a0-b219-3026a8094b3c;Paceña 440ml;6;9;54
ccv-2108;6d126c32-61a7-4936-85af-44334d37d2fc;Coca Cola 3L;2;14;28
ccv-2109;32748643-f1d9-4633-9a90-3f055601bc16;Casa Real Etq Negra;1;75;75
ccv-2110;3fa7b3e7-6db5-4961-b226-1da15c429430;Quilmes 473ml;5;8;40
ccv-2111;3fa7b3e7-6db5-4961-b226-1da15c429430;Bock 440ml;3;9;27
ccv-2112;3e47ed36-8234-48d4-8294-1d2140be5e97;7Up;1;12;12
ccv-2113;eca16d63-5f98-485e-8307-9aca5ecb2b0e;Vino Santa Ana;1;35;35
ccv-2114;787807ee-937a-477a-8f9a-b7a6046ec22a;Fanta 3L;2;14;28
ccv-2115;0ffcb44d-e6da-46d0-b9c4-36f7107147f3;Quilmes 473ml;2;8;16
ccv-2116;8318a906-862a-4ad6-a022-5d528d5abd1f;Ron Habana;1;90;90
ccv-2117;f5ee8b4f-3d05-4690-b3d4-386ab18f1cf4;Huari Lata 440ml;6;10;60
ccv-2118;292874c8-f4d5-44a0-8f8b-d02b0807de44;Agua Vital 990ml;2;6;12
ccv-2119;292874c8-f4d5-44a0-8f8b-d02b0807de44;Huari Lata 440ml;3;10;30
ccv-2120;bd8d6df3-5581-4c7b-a603-7df723d53486;Paceña 440ml;4;9;36
ccv-2121;62f03d3b-6e58-4e90-a932-cc0200d28ccf;Coca Cola 3L;1;14;14
ccv-2122;fc4b4d57-51a2-4abb-91ee-8949945f1ef5;Pepsi 3L;1;12;12
ccv-2123;304d2c47-171a-4d3e-b75b-b28680572215;Paceña 440ml;6;9;54
ccv-2124;e9aa6216-c493-424a-9ac6-103ac76e2c0c;Ron Flor de Caña;1;75;75
ccv-2125;098a6517-8b70-4bc6-84ea-3179684da6eb;Caja Paceña;3;130;390
ccv-2126;dae814ba-8f9b-4221-8bc8-b62992657dad;Ron Carta Vieja;1;60;60
ccv-2127;d0617aec-2b59-4eb6-a732-b3ba5dc01baa;Tres Plumas Seca;1;10;10
ccv-2128;6263c5da-d443-449d-afa3-c9452b108570;Huari Lata 440ml;5;10;50
ccv-2129;639e1717-206d-4570-bdb5-0d59c9572081;Coca Cola 3L;1;14;14
ccv-2130;6a0b0812-0b55-47a3-aa9f-55b5a7f1d96f;Cajetilla Winston;1;10;10
ccv-2131;2145a5a1-5425-4eaa-b1b8-6045fe38ede9;Paceña 440ml;4;9;36
ccv-2132;f13b25ff-b802-4882-9740-ec35cb4a00a1;Coca Cola 3L;1;14;14
ccv-2133;f13b25ff-b802-4882-9740-ec35cb4a00a1;Ron Abuelo 1L;1;85;85
ccv-2134;273d7d0a-79e7-419c-954f-e933506eb53e;Coca Cola 3L;1;14;14
ccv-2135;8697ddb1-93d3-4625-9dc9-675a90684190;Paceña 440ml;5;9;45
ccv-2136;14b1cc7f-1aca-4cd6-b273-b0efefa6574b;Coca Cola 3L;4;14;56
ccv-2137;16d04981-cc3a-4e26-8220-ffb645786b71;Pepsi 3L;2;12;24
ccv-2138;0c8265f8-6867-4975-9c21-6379b6e4a280;Paceña 440ml;8;9;72
ccv-2139;563baa1c-59eb-4ca8-ab4e-53c6ee83da8e;Ron Flor de Caña;1;75;75
ccv-2140;084b1106-d257-403d-97ac-50caaaef1029;Quilmes 473ml;3;8;24
ccv-2141;0af5e62c-546e-4f0c-bd60-8b8615e74486;Ron Habana;1;90;90
ccv-2142;81a77937-8d86-4397-9e51-9dd22a673e55;Singani Caso Real Azul;1;35;35
ccv-2143;f6c8d986-7f44-4bf9-9f0f-74f01ec0daf2;Pepsi 3L;1;12;12
ccv-2144;f6c8d986-7f44-4bf9-9f0f-74f01ec0daf2;Cuba Libre 2L;1;25;25
ccv-2145;1e19613b-d330-4376-a717-039f1197bb8a;Coca Cola 3L;2;14;28
ccv-2146;1e19613b-d330-4376-a717-039f1197bb8a;Ron Habana;1;90;90
ccv-2147;28049c8b-319e-4068-af75-e01011be5a5b;Tres Plumas Seca;1;10;10
ccv-2148;d23e9efd-11e6-443a-ab3d-06c4cfe15c3f;Cuba Libre 2L;1;25;25
ccv-2149;3ba05ff9-817c-4568-b41d-74ba44a01d80;Paceña 440ml;7;9;63
ccv-2150;b1519c9f-1ddc-4e8c-9685-62000721e7f9;Vino Kohlberg;1;25;25
ccv-2151;c80d3c56-5dd7-4555-8ecd-76e3143bfc9b;Pepsi 3L;1;12;12
ccv-2152;c80d3c56-5dd7-4555-8ecd-76e3143bfc9b;Tres Plumas Seca;1;10;10
ccv-2153;3bb5a659-4a76-4f97-8642-f1458367f7c6;Singani Caso Real Azul;1;35;35
ccv-2154;531138e5-c18a-49a1-8765-ce7106772c48;Sprite 3L;2;14;28
ccv-2155;531138e5-c18a-49a1-8765-ce7106772c48;Simba Piña;1;9;9
ccv-2156;2d3d138c-fe31-42d7-a0ae-c01d8706bea1;Paceña 440ml;4;9;36
ccv-2157;56277858-3a64-43ad-8f5f-08e99238f33e;Quilmes 473ml;2;8;16
ccv-2158;d80b14af-f61b-4630-9011-b28b3827dc61;Pepsi 3L;1;12;12
ccv-2159;59db1d95-f70d-4de7-8906-f8a54bfd4f54;Sprite 3L;2;14;28
ccv-2160;7a8e8b27-5a2a-4060-bca1-c390f24cb7d1;Tres Plumas Seca;1;10;10
ccv-2161;9da584a5-655e-44f6-a648-5c64b8ab5c8c;Pepsi 3L;3;12;36
ccv-2162;c62c789f-1070-4810-ac44-7529b4e41645;Ron Presidente;1;45;45
ccv-2163;d917d132-1d89-4398-871a-7099174077cf;Fanta 3L;2;14;28
ccv-2164;d917d132-1d89-4398-871a-7099174077cf;Sprite 3L;2;14;28
ccv-2165;d917d132-1d89-4398-871a-7099174077cf;Coca Cola 3L;2;14;28
ccv-2166;ddf088cf-41d2-4fa5-b71b-f12957acf7e6;Cuba Libre 2L;1;25;25
ccv-2167;61394f0d-e7f6-4cee-914a-5a2adf2d2070;Paceña 440ml;2;9;18
ccv-2168;6aba5508-621c-4e1f-a806-69492cf1563f;Coca Cola 3L;1;14;14
ccv-2169;6aba5508-621c-4e1f-a806-69492cf1563f;Ron Flor de Caña;1;75;75
ccv-2170;c43ea115-63a3-44b7-bc47-6aaa28991234;Quilmes 473ml;3;8;24
ccv-2171;5ea6fc26-4b47-4446-96db-481de353d6c6;Ron Habana;1;90;90
ccv-2172;4d995959-8d21-4a3e-a1ee-c71a836f4fe5;Huari Lata 440ml;2;10;20
ccv-2173;79bdac47-8f06-4945-a98e-938807738437;Pepsi 3L;2;12;24
ccv-2174;4fb88ee9-7324-4edc-8c63-3dba226ae773;Cuba Libre 2L;3;25;75
ccv-2175;816ecd25-f8cd-435c-94c8-ab677eb8234f;Coca Cola 3L;1;14;14
ccv-2176;816ecd25-f8cd-435c-94c8-ab677eb8234f;Ron Habana;1;90;90
ccv-2177;3fd787a5-6717-49f6-8ad1-163165b3bf9f;Tres Plumas Seca;1;10;10
ccv-2178;7fd2585a-cbed-4ec7-8a67-a7cb643ee8f5;Quilmes 473ml;8;8;72
ccv-2179;7fd2585a-cbed-4ec7-8a67-a7cb643ee8f5;Huari Lata 440ml;3;10;30
ccv-2180;7fd2585a-cbed-4ec7-8a67-a7cb643ee8f5;Agua Vital 990ml;2;6;12
ccv-2181;4321dac3-b5ac-4fde-9de6-1420f60f27c5;Fanta 3L;2;14;28
ccv-2182;4442215e-9f4a-40c2-a785-570a7e84ff49;Sixpack Quilmes 473ml;1;50;50
ccv-2183;59217bc0-5bf6-4ff3-aafe-35727eee2f0f;Ron Habana;1;90;90
ccv-2184;b2124fa0-e05c-44af-ad15-5abdc47fafa2;Conti 473ml;9;7;81
ccv-2185;adb8c016-5e3c-401b-bdb4-24611f9bc058;Paceña 440ml;6;9;54
ccv-2186;0134b9c1-8dda-4797-a641-fbecd18af7a9;Coca Cola 3L;2;14;28
ccv-2187;5270a3b8-2a60-4cac-bc96-2a851c87ca35;Paceña 440ml;5;9;45
ccv-2188;14e0a3c5-87ff-4c87-bb70-991add555d29;Coca Cola 3L;1;14;14
ccv-2189;61a51800-dad7-40b7-971d-3beccca28971;Simba Piña;1;9;9
ccv-2190;d70ef733-c728-44a2-8586-3bc7a15ace42;Paceña 440ml;4;9;36
ccv-2191;72c85aa8-33ad-4dd8-8717-90b294b97b2d;Fanta 3L;1;14;14
ccv-2192;50fb1291-cdaa-4d7f-9ebf-57a6b456ce67;Casa Real Etq Negra;1;75;75
ccv-2193;1ca7034d-c63c-4041-b442-fa242fa17af8;Quilmes 473ml;5;8;40
ccv-2194;1ca7034d-c63c-4041-b442-fa242fa17af8;Bock 440ml;3;9;27
ccv-2195;031fdabf-d1e3-42da-9eab-795629457e21;7Up;1;12;12
ccv-2196;c3d29978-c891-41d6-b5b1-779894e01997;Vino Santa Ana;1;35;35
ccv-2197;611d8f14-b20c-400c-bc87-d869505f69c8;Fanta 3L;2;14;28
ccv-2198;dd78a6e6-a1d6-4083-ba30-be3618946113;Coca Cola 3L;1;14;14
ccv-2199;d79c11b2-4667-49e8-a3cf-e718e3815946;Ron Habana;1;90;90
ccv-2200;286cb1a1-ca52-42cb-92bc-2480d57f9ad4;Paceña 440ml;3;9;27
ccv-2201;286cb1a1-ca52-42cb-92bc-2480d57f9ad4;Agua Vital 990ml;1;6;6
ccv-2202;5c39e039-4959-4ebf-9b4c-3deb2febcb0f;Quilmes 473ml;2;8;16
ccv-2203;90f20941-e35e-47c9-9a57-b7d2e1a83406;Coca Cola 3L;4;14;56
ccv-2204;0e612685-ebac-4db6-9b4e-edd916461b2a;Fanta 3L;2;14;28
ccv-2205;7f0a639e-3837-4298-8649-edc13db69ea4;Ron Presidente;1;45;45
ccv-2206;eb4766cc-bb12-46fc-8b87-1ef359447db5;Cuba Libre 2L;1;25;25
ccv-2207;93857717-f90b-41e3-8764-96ac5e5cbfcc;7Up;1;12;12
ccv-2208;0f722f9e-1bad-4aed-bf0b-75760cccf1bd;Quilmes 473ml;3;8;24
ccv-2209;23889950-66d5-473a-8929-3fee292ece86;Coca Cola 3L;1;14;14
ccv-2210;e0f13a72-049b-4493-afc0-4c47f5047185;Casa Real Etq Negra;1;75;75
ccv-2211;c3c76e18-53a3-4e97-a363-516c8d584966;Sprite 3L;2;14;28
ccv-2212;c3c76e18-53a3-4e97-a363-516c8d584966;Tres Plumas Seca;1;10;10
ccv-2213;94e825af-a524-43cb-bca1-ddccc28e76fb;Pepsi 3L;1;12;12
ccv-2214;94e825af-a524-43cb-bca1-ddccc28e76fb;Conti 473ml;1;7;7
ccv-2215;419ff91e-c7d4-42a3-a6c3-24fb9137dda6;Huari Lata 440ml;3;10;30
ccv-2216;6809747e-b4db-499d-8ad6-d0d45e184c02;Cajetilla Winston;1;10;10
ccv-2217;3d6df962-b6ef-47ed-a791-e359e4a1ae89;Coca Cola 3L;2;14;28
ccv-2218;c5cf0c76-b609-49e8-898c-c72b082467d0;Simba Piña;1;9;9
ccv-2219;169cd638-7993-40b3-bf04-305fa4dc149f;Paceña 440ml;4;9;36
ccv-2220;f6a052d6-c14a-4b6f-b4c0-ad8759147ae9;Vino Kohlberg;2;25;50
ccv-2221;ba184ecc-647c-489c-91b2-ede42a10d2e4;Ron Flor de Caña;1;75;75
ccv-2222;99ed47bf-95fa-4c80-a596-a350a0ca0a19;Paceña 440ml;5;9;45
ccv-2223;3d9c2bdd-76db-4f7f-be6c-d9b89f2c1b1f;Huari Lata 440ml;6;10;60
ccv-2224;faaca373-0249-4d97-acb0-e1c2593d9445;Casa Real Etq Negra;1;75;75
ccv-2225;9f89e1ca-48d6-4137-9d9c-07285fafced7;Sprite 3L;2;14;28
ccv-2226;849e0200-23e9-4fc4-b212-45fa96910366;Conti 473ml;2;7;14
ccv-2227;849e0200-23e9-4fc4-b212-45fa96910366;Agua Vital 990ml;3;6;18
ccv-2228;a75b8b15-f5b8-42fd-961b-52f7268814bc;Fanta 3L;2;14;28
ccv-2229;a5684928-6bf4-47ab-ad4d-4cfad948adff;Singani Caso Real Azul;1;35;35
ccv-2230;ed346646-0d2c-4705-ae1d-f5c691cc0d98;Pepsi 3L;1;12;12
ccv-2231;884f332b-e353-466e-995f-f8955aeb7eb3;Cuba Libre 2L;1;25;25
ccv-2232;41a71b4b-12fc-4544-bf30-4152daed47f7;Coca Cola 3L;3;14;42
ccv-2233;356b88eb-c91b-4947-b88b-391f2010e9f1;Ron Habana;1;90;90
ccv-2234;25f33cea-3fd9-47ee-bdd7-718d848bd6b5;Tres Plumas Seca;1;10;10
ccv-2235;65733d4e-63c8-4364-8c76-8c98656a3d58;Cuba Libre 2L;1;25;25
ccv-2236;f2ac3cea-1210-4428-828b-708d8a39b9d7;Paceña 440ml;8;9;72
ccv-2237;8f42cfe8-bc55-473a-946e-9a0ca7d14581;Vino Kohlberg;1;25;25
ccv-2238;e59d64f4-305d-43aa-a652-3db1013847ec;Pepsi 3L;1;12;12
ccv-2239;7d20f329-99c1-4334-881a-51051052b663;Bock 440ml;1;9;9
ccv-2240;d353f9f4-4257-42d8-b635-acfbe9c6dfca;Singani Rujero;1;30;30
ccv-2241;1727d92d-81dd-4897-931a-952a5b0be24e;Coca Cola 3L;1;14;14
ccv-2242;1727d92d-81dd-4897-931a-952a5b0be24e;Fanta 3L;2;14;28
ccv-2243;ea878363-b175-4b85-a447-7901a9c0e169;Cuba Libre 2L;1;25;25
ccv-2244;ea878363-b175-4b85-a447-7901a9c0e169;Simba Piña;2;9;18
ccv-2245;f84a8d75-bc73-4c19-b1c7-ee0bd5e97023;Paceña 440ml;3;9;27
ccv-2246;127809c1-aa27-495b-8b68-bca45cf10598;Casa Real Etq Negra;1;75;75
ccv-2247;63c2ed46-3b9c-4ffd-b35e-641d1cd52a12;Quilmes 473ml;2;8;16
ccv-2248;b13012ad-9321-433d-b0f4-dbb02045d2ad;Bock 440ml;3;9;27
ccv-2249;280e3baa-60d0-4d76-bfb0-257b126fa5f3;Pepsi 3L;1;12;12
ccv-2250;0e2cc7d6-add6-4636-9dd0-d5e838e05a54;Sprite 3L;2;14;28
ccv-2251;0e2cc7d6-add6-4636-9dd0-d5e838e05a54;Tres Plumas Seca;1;10;10
ccv-2252;e38d083d-5dd5-4567-bc2d-d03e93cbcb74;Coca Cola 3L;1;14;14
ccv-2253;e38d083d-5dd5-4567-bc2d-d03e93cbcb74;Ron Presidente;1;45;45
ccv-2254;95e04abb-0645-47ac-91b8-a1564d106dba;Pepsi 3L;1;12;12
ccv-2255;aa410526-3e3b-44d5-b7cc-1873bc338767;Paceña 440ml;4;9;36
ccv-2256;006fba8a-0ce7-4d00-9999-060e9a9f873c;Coca Cola 3L;1;14;14
ccv-2257;22cfda30-ce97-426f-b861-b6baa3a09869;Pepsi 3L;1;12;12
ccv-2258;7119175e-2532-4428-b051-63a684aeda1e;Paceña 440ml;6;9;54
ccv-2259;c2305ce2-d7b0-41d9-a51b-5bd8bdfc7273;Ron Flor de Caña;1;75;75
ccv-2260;c49abef1-02d3-41e4-8d95-fc703e214685;Caja Paceña;3;130;390
ccv-2261;5f1aefeb-fbf7-487d-9886-74bd248d9e6e;Ron Carta Vieja;1;60;60
ccv-2262;81a600b0-5a41-44da-a18e-18ec8af7c202;Tres Plumas Seca;1;10;10
ccv-2263;fd79fa18-99c6-4d37-94a9-d41e26a49f80;Huari Lata 440ml;5;10;50
ccv-2264;65a24417-a006-4f97-a41e-413578d4ecb5;Coca Cola 3L;1;14;14
ccv-2265;65a24417-a006-4f97-a41e-413578d4ecb5;Cajetilla Winston;1;10;10
ccv-2266;e1940aa7-1516-4926-9d5e-2b2e3bdcc1c6;Fanta 3L;2;14;28
ccv-2267;61079b30-06bb-4bc5-b24d-3b661a3bde61;Coca Cola 3L;1;14;14
ccv-2268;61079b30-06bb-4bc5-b24d-3b661a3bde61;Ron Abuelo 1L;1;85;85
ccv-2269;bb052ee0-fedf-494a-ab6c-9fd4f54d3559;Coca Cola 3L;1;14;14
ccv-2270;88ad9156-ca35-4db3-ba59-d7c8fb50b4bb;Paceña 440ml;5;9;45
ccv-2271;c7391957-7023-4b8d-9d14-11db066de9f0;Coca Cola 3L;4;14;56
ccv-2272;20734e50-9ace-4aeb-8e55-4932838ade6e;Pepsi 3L;2;12;24
ccv-2273;b663d35c-ac89-4b54-9858-72b5e8bf6e20;Paceña 440ml;8;9;72
ccv-2274;b070b68d-7c26-4180-b8aa-66de4a1c08fd;Ron Flor de Caña;1;75;75
ccv-2275;3754bcef-6df0-48b8-95b9-3b0b49b60f90;Quilmes 473ml;3;8;24
ccv-2276;5ef68997-bbe4-477f-8bda-84d0533cb227;Ron Habana;1;90;90
ccv-2277;c7a7e692-8eb7-4c30-8979-3a05bb4ded83;Singani Caso Real Azul;1;35;35
ccv-2278;a3d5ce20-b21c-4ac7-812b-8d6f5a10a967;Pepsi 3L;1;12;12
ccv-2279;f3433721-166d-47a8-9ebb-974330be3a91;Cuba Libre 2L;1;25;25
ccv-2280;2042bcd0-f4cd-44f8-af8c-d9b94a1f9be1;Coca Cola 3L;2;14;28
ccv-2281;2042bcd0-f4cd-44f8-af8c-d9b94a1f9be1;Ron Habana;1;90;90
ccv-2282;ed24fd2a-eb3c-464e-9118-3f203f7de4f5;Fanta 3L;1;14;14
ccv-2283;0aac638d-2e06-4124-beaa-d1322b22a5df;Cuba Libre 2L;1;25;25
ccv-2284;a0449cb0-69f3-4386-a348-41ad6a962717;Sprite 3L;2;14;28
ccv-2285;0813b4ee-0330-4e76-a134-2ced31b7e760;Vino Santa Ana;1;35;35
ccv-2286;48b64598-7d40-47fe-9b20-b656ab74ad52;Sprite 3L;1;14;14
ccv-2287;48b64598-7d40-47fe-9b20-b656ab74ad52;Fanta 3L;2;14;28
ccv-2288;48b64598-7d40-47fe-9b20-b656ab74ad52;Coca Cola 3L;3;14;42
ccv-2289;d84f7203-d797-4585-a8ea-f8b074bc91b8;Pepsi 3L;1;12;12
ccv-2290;912ba91a-4c34-4f80-a5ae-ce696166abe7;7Up;1;12;12
ccv-2291;efc10631-0c8d-4d56-90c3-f904c4d756dd;Quilmes 473ml;4;8;32
ccv-2292;f7e2b3b8-82ff-4e8e-a4ac-3469698e73da;Coca Cola 3L;1;14;14
ccv-2293;ca243c3a-2153-4571-932b-d81b8f9539f8;Casa Real Etq Negra;1;75;75
ccv-2294;1ed73305-8773-44c4-8989-13659d422327;Fanta 3L;1;14;14
ccv-2295;c4306bef-37e5-4f4d-8735-27ee2afb246e;Singani Caso Real Azul;2;35;70
